Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,7,7,7,7,7,7,7,7.0
2,7,7,7,7,7,7,7,7.0
3,7,7,7,7,7,7,7,7.0
4,7,7,7,7,7,7,7,7.0
5,7,7,7,7,7,7,7,7.0
6,7,7,7,7,7,7,7,7.0
7,7,7,7,7,7,7,7,7.0
8,7,7,7,7,7,7,7,7.0
9,7,7,7,7,7,7,7,7.0
10,7,7,7,7,7,7,7,7.0
11,7,7,7,7,7,7,7,7.0
12,7,7,7,7,7,7,7,7.0
13,7,7,7,7,7,7,7,7.0
14,7,7,7,7,7,7,7,7.0
15,7,7,7,7,7,7,7,7.0
16,7,7,7,7,7,7,7,7.0
17,7,7,7,7,7,7,7,7.0
18,7,7,7,7,7,7,7,7.0
19,7,7,7,7,7,7,7,7.0
20,7,7,7,7,7,7,7,7.0
21,7,7,7,7,7,7,7,7.0
22,7,7,7,7,7,7,7,7.0
23,7,7,7,7,7,7,7,7.0
24,7,7,7,7,7,7,7,7.0
25,7,7,7,7,7,7,7,7.0
26,7,7,7,7,7,7,7,7.0
27,7,7,7,7,7,7,7,7.0
28,7,7,7,7,7,7,7,7.0
29,7,7,7,7,7,7,7,7.0
30,7,7,7,7,7,7,7,7.0
31,7,7,7,7,7,7,7,7.0
32,7,7,7,7,7,7,7,7.0
33,7,7,7,7,7,7,7,7.0
34,7,7,7,7,7,7,7,7.0
35,7,7,7,7,7,7,7,7.0
36,7,7,7,7,7,7,7,7.0
37,7,7,7,7,7,7,7,7.0
38,7,7,7,7,7,7,7,7.0
39,7,7,7,7,7,7,7,7.0
40,7,7,7,7,7,7,7,7.0
41,7,7,7,7,7,7,7,7.0
42,7,7,7,7,7,7,7,7.0
43,7,7,7,7,7,7,7,7.0
44,7,7,7,7,7,7,7,7.0
45,7,7,7,7,7,7,7,7.0
46,7,7,7,7,7,7,7,7.0
47,7,7,7,7,7,7,7,7.0
48,7,7,7,7,7,7,7,7.0
49,7,7,7,7,7,7,7,7.0
50,7,7,7,7,7,7,7,7.0
51,7,7,7,7,7,6,7,6.857142857142857
52,7,7,7,7,7,6,7,6.857142857142857
53,7,7,7,7,7,6,7,6.857142857142857
54,7,7,7,7,7,6,7,6.857142857142857
55,7,7,7,7,7,6,7,6.857142857142857
56,7,7,7,7,7,6,7,6.857142857142857
57,7,7,7,7,7,6,7,6.857142857142857
58,7,7,7,7,7,6,7,6.857142857142857
59,7,7,7,7,7,6,7,6.857142857142857
60,7,7,7,7,7,6,7,6.857142857142857
61,7,7,7,7,7,6,7,6.857142857142857
62,7,7,7,7,7,6,7,6.857142857142857
63,7,7,7,7,7,6,7,6.857142857142857
64,7,7,7,7,7,6,7,6.857142857142857
65,7,7,7,7,7,6,7,6.857142857142857
66,7,7,7,7,7,6,7,6.857142857142857
67,7,7,7,7,7,6,7,6.857142857142857
68,7,7,7,7,7,6,7,6.857142857142857
69,7,7,7,7,7,6,7,6.857142857142857
70,7,7,7,7,7,6,7,6.857142857142857
71,7,7,7,7,7,6,7,6.857142857142857
72,7,7,7,7,7,6,7,6.857142857142857
73,7,7,7,7,7,6,7,6.857142857142857
74,7,7,7,7,7,6,7,6.857142857142857
75,7,7,7,7,7,6,7,6.857142857142857
76,7,7,7,7,8,6,7,7.0
77,7,7,7,7,8,6,7,7.0
78,7,7,7,7,8,6,7,7.0
79,7,7,8,7,8,6,7,7.142857142857143
80,7,7,8,7,8,6,7,7.142857142857143
81,7,7,8,7,8,6,7,7.142857142857143
82,7,7,8,7,8,6,7,7.142857142857143
83,8,7,8,7,8,6,7,7.285714285714286
84,8,7,8,7,8,6,7,7.285714285714286
85,8,7,8,7,8,6,7,7.285714285714286
86,8,7,8,7,8,6,7,7.285714285714286
87,8,7,8,7,8,6,7,7.285714285714286
88,8,7,8,7,8,7,7,7.428571428571429
89,8,7,8,7,8,7,7,7.428571428571429
90,8,7,8,7,8,7,7,7.428571428571429
91,8,7,8,7,8,7,7,7.428571428571429
92,8,7,8,7,9,7,7,7.571428571428571
93,8,7,8,7,9,7,7,7.571428571428571
94,8,7,8,7,9,7,7,7.571428571428571
95,8,7,8,7,9,7,7,7.571428571428571
96,8,7,8,6,9,7,7,7.428571428571429
97,8,7,8,6,9,7,7,7.428571428571429
98,8,7,8,6,9,7,7,7.428571428571429
99,8,8,8,6,9,7,7,7.571428571428571
100,8,8,8,6,9,7,7,7.571428571428571
