Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss
14,1,14.0,1.1597164959779807,0.6740837614197103,0.5812487480841257,19.962723663875035
31,2,17.0,3.483270252452177,0.7154555620326701,0.20539766087026945,5.839849654365988
53,3,22.0,5.436519579453901,0.3064531245778629,0.05636935912748908,2.422155786644329
69,4,16.0,5.184033453464508,0.09302358749969086,0.017944249074535363,2.099242679774761
93,5,24.0,5.308416326840718,0.07011327010719189,0.01320794485403889,2.231369227170944
117,6,24.0,5.322392125924428,0.08402417295308034,0.01578691892012494,2.132613221804301
133,7,16.0,5.278081893920898,0.04781765221893668,0.009059664700165282,2.275582380592823
154,8,21.0,5.1371629124596,0.06858318800853482,0.013350401608287358,2.3942451760882424
169,9,15.0,5.3895161310831705,0.07702332818762203,0.014291325290484304,2.4785510142644247
183,10,14.0,5.157597814287458,0.05866206896500364,0.01137391302642857,2.277636161872319
208,11,25.0,5.240889549255371,0.09778319749942084,0.018657748189582424,2.374677758216858
219,12,11.0,5.279804836619984,0.07117556754067292,0.01348071940974204,2.359877494248477
238,13,19.0,5.2630047045255965,0.039750059279524755,0.007552731093959339,2.340830344902842
253,14,15.0,5.154592100779215,0.041005984782246055,0.007955233698520435,2.4139637549718223
270,15,17.0,5.4371117704054885,0.14964435123111441,0.027522765311840232,1.9276400646742653
309,16,39.0,5.262253516759628,0.1455399639484133,0.02765734556210309,2.409403715378199
320,17,11.0,5.16423884305087,0.03596017646685138,0.006963306221833698,2.1651910651813853
347,18,27.0,5.207346986841272,0.09259179783553995,0.017780992522586875,2.474112934536404
386,19,39.0,5.237987567216922,0.09347886634239927,0.017846332230236087,2.379345261133634
410,20,24.0,5.249574581782023,0.16240496871704185,0.03093678662660542,2.238845318555832
428,21,18.0,5.319472869237264,0.17735415547415107,0.03334055080904682,2.438748452398512
451,22,23.0,5.166749477386475,0.04997320176544972,0.009672077576853589,2.4864435403243355
472,23,21.0,5.349104427155995,0.13942295985465888,0.026064729480106096,2.2638999734606062
484,24,12.0,5.125417351722717,0.04136793072132048,0.008071134091629864,2.2775440017382302
504,25,20.0,5.330288505554199,0.11077703405614012,0.020782558756568176,2.3108509302139284
519,26,15.0,5.339044030507406,0.16906165121230846,0.03166515395757869,1.9311546484629314
527,27,8.0,5.313770294189453,0.13609959274682817,0.02561262252823603,2.3638035356998444
574,28,47.0,5.25772790705904,0.10410151687030589,0.019799715525510343,2.1755341037790825
591,29,17.0,5.222273742451387,0.10462927824384531,0.020035196047523025,2.293257871094872
619,30,28.0,5.382085493632725,0.09327105098999988,0.017329908843020828,2.060856785093035
649,31,30.0,5.3809539159139,0.08097802909678495,0.015049009964069104,2.059399724006653
689,32,40.0,5.316570377349853,0.07994809553503775,0.015037531690662846,2.137515690177679
703,33,14.0,5.541171721049717,0.09921305496858186,0.017904706795440546,1.6018058019024985
717,34,14.0,5.298558405467442,0.14581785232140082,0.027520287814688474,2.1341386011668613
734,35,17.0,5.210168165319106,0.07107028760402778,0.013640689772184147,2.174696915289935
748,36,14.0,5.2908497878483365,0.045799313431783326,0.008656324648825237,2.3081408866814206
764,37,16.0,5.274638146162033,0.03846967403197209,0.00729332950734519,2.367037668824196
791,38,27.0,5.270379119449192,0.12757797620372252,0.024206603227635685,2.491696083987201
813,39,22.0,5.274262406609275,0.14080788274206466,0.026697170502100104,2.080543192950162
839,40,26.0,5.325561670156626,0.1032748277695799,0.019392288394351195,2.0390490110103903
860,41,21.0,5.23862886428833,0.08477887539040468,0.016183409358952922,2.3554892852192832
873,42,13.0,5.299339074354905,0.05315232020874897,0.010029990431442485,2.099576615370237
890,43,17.0,5.184913495007684,0.11143306061068575,0.02149178780282054,2.3717089961556828
911,44,21.0,5.406134287516276,0.11855038171249906,0.02192886365887228,2.0937623864128474
922,45,11.0,5.2114197557622735,0.08949555150342971,0.017172969305432433,1.8411506089297207
947,46,25.0,5.227603149414063,0.15317311785774737,0.029300831275785696,2.4134349822998047
964,47,17.0,5.3824326290803794,0.22395416050779388,0.04160835368338977,2.4416015919517067
983,48,19.0,5.252219551487973,0.1977908708872456,0.037658530636102354,2.2773524585523104
992,49,9.0,5.341389020284017,0.0905505615117027,0.016952624339443428,1.7494033177693684
1019,50,27.0,6.199576995990895,1.052062129870216,0.16969901826375527,12.997374022448504
1031,51,12.0,9.099124193191528,0.16538530733598314,0.01817595889720174,12.967618068059286
1045,52,14.0,8.470664978027344,0.18183099611849057,0.0214659647843652,11.517324311392647
1058,53,13.0,9.064776934110201,0.1581279496117859,0.017444218513172682,11.743463883033165
1085,54,27.0,8.618831281308774,0.1392762521730374,0.016159528783801443,11.65827574553313
1107,55,22.0,8.686661503531717,0.12561971892678134,0.014461219523255096,11.99706506729126
1162,56,55.0,8.699309175664728,0.25867782900460207,0.02973544493949269,11.864790916442871
1174,57,12.0,8.51573904355367,0.22556242383955694,0.026487709720309647,11.821786244710287
1190,58,16.0,8.564010202884674,0.299479583275957,0.03496955003335718,11.9765023291111
1199,59,9.0,8.936805725097656,0.029963943625067043,0.003352869531550616,9.804902368121677
1262,60,63.0,8.722896621340798,0.24461752902100162,0.028043153511935284,11.664191480666872
1280,61,18.0,8.618331591288248,0.1351750430592538,0.01568459528708481,12.053643385569254
1292,62,12.0,8.778705596923828,0.2788213503393845,0.03176110045620929,11.936428864796957
1303,63,11.0,8.362401355396617,0.05837278412318197,0.006980385375250077,11.396555293690074
