Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward,Episode reward std
1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-388.0,-912.5714285714286,214.15538894047214
2,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-109.0,-872.7142857142857,311.7850515456874
3,-1000.0,-888.0,-1000.0,-929.0,-796.0,-1000.0,-233.0,-835.1428571428571,255.5791342765505
4,-1000.0,-692.0,-1000.0,-938.0,-1000.0,-613.0,-241.0,-783.4285714285714,266.25329355057863
5,-1000.0,-909.0,-1000.0,-717.0,-457.0,-1000.0,-483.0,-795.1428571428571,225.75044918254855
6,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-193.0,-551.0,-820.5714285714286,299.4012392105556
7,-1000.0,-647.0,-1000.0,-1000.0,-1000.0,-167.0,-330.0,-734.8571428571429,332.8004243521627
8,-1000.0,-560.0,-1000.0,-292.0,-1000.0,-147.0,-171.0,-595.7142857142857,371.4037903821178
9,-1000.0,-577.0,-396.0,-214.0,-1000.0,-210.0,-847.0,-606.2857142857143,321.5972255946933
10,-1000.0,-795.0,-800.0,-339.0,-1000.0,-220.0,-643.0,-685.2857142857143,283.2160781784387
11,-1000.0,-394.0,-1000.0,-422.0,-1000.0,-142.0,-348.0,-615.1428571428571,343.4661258287878
12,-1000.0,-545.0,-413.0,-281.0,-1000.0,-296.0,-470.0,-572.1428571428571,283.76017468047536
13,-832.0,-365.0,-328.0,-553.0,-1000.0,-401.0,-539.0,-574.0,234.1647771487908
14,-726.0,-432.0,-195.0,-207.0,-302.0,-1000.0,-643.0,-500.7142857142857,278.83006308795444
15,-426.0,-228.0,-1000.0,-308.0,-1000.0,-479.0,-527.0,-566.8571428571429,289.38478021556034
16,-395.0,-310.0,-187.0,-279.0,-265.0,-289.0,-462.0,-312.42857142857144,83.53246955159267
17,-164.0,-372.0,-264.0,-350.0,-506.0,-373.0,-620.0,-378.42857142857144,138.6587353828066
18,-436.0,-292.0,-198.0,-367.0,-422.0,-235.0,-475.0,-346.42857142857144,98.63186553015808
19,-552.0,-324.0,-350.0,-448.0,-389.0,-512.0,-449.0,-432.0,77.07324901861679
20,-178.0,-435.0,-620.0,-556.0,-320.0,-310.0,-627.0,-435.14285714285717,160.63661615266798
21,-108.0,-316.0,-303.0,-342.0,-262.0,-347.0,-528.0,-315.14285714285717,115.21709765411005
22,-258.0,-425.0,-223.0,-355.0,-265.0,-454.0,-480.0,-351.42857142857144,96.48812975528892
23,-141.0,-237.0,-264.0,-244.0,-224.0,-395.0,-626.0,-304.42857142857144,148.62306794885717
24,-123.0,-295.0,-141.0,-331.0,-217.0,-316.0,-1000.0,-346.14285714285717,277.7040709467691
25,-96.0,-412.0,-158.0,-438.0,-255.0,-267.0,-766.0,-341.7142857142857,207.52191917668725
26,-87.0,-540.0,-163.0,-1000.0,-245.0,-204.0,-555.0,-399.14285714285717,297.6572470723565
27,-79.0,-306.0,-236.0,-231.0,-201.0,-198.0,-491.0,-248.85714285714286,117.175605178636
28,-89.0,-150.0,-184.0,-1000.0,-178.0,-176.0,-327.0,-300.57142857142856,293.12691407494816
29,-117.0,-1000.0,-604.0,-1000.0,-190.0,-199.0,-266.0,-482.2857142857143,357.92366076968915
30,-150.0,-1000.0,-155.0,-1000.0,-368.0,-202.0,-425.0,-471.42857142857144,347.9868048166922
31,-91.0,-636.0,-163.0,-534.0,-135.0,-192.0,-182.0,-276.14285714285717,199.61779806951694
32,-523.0,-218.0,-183.0,-848.0,-206.0,-161.0,-136.0,-325.0,245.2765203368872
33,-89.0,-924.0,-148.0,-1000.0,-231.0,-152.0,-376.0,-417.14285714285717,355.24334861428986
34,-99.0,-216.0,-120.0,-1000.0,-222.0,-179.0,-216.0,-293.14285714285717,292.11271238118667
35,-115.0,-507.0,-141.0,-661.0,-199.0,-193.0,-378.0,-313.42857142857144,192.4086849412373
