Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.714285714285714
2,11.0,11.0,8.0,14.0,11.0,11.0,17.0,11.857142857142858
3,11.0,10.0,13.0,10.0,59.0,10.0,10.0,17.571428571428573
4,11.0,10.0,10.0,17.0,12.0,9.0,77.0,20.857142857142858
5,9.0,25.0,13.0,13.0,37.0,11.0,14.0,17.428571428571427
6,18.0,27.0,17.0,26.0,13.0,53.0,386.0,77.14285714285714
7,21.0,22.0,95.0,12.0,43.0,60.0,15.0,38.285714285714285
8,45.0,17.0,8.0,33.0,8.0,189.0,41.0,48.714285714285715
9,17.0,12.0,23.0,11.0,8.0,174.0,93.0,48.285714285714285
10,32.0,198.0,14.0,24.0,128.0,57.0,79.0,76.0
11,27.0,100.0,29.0,10.0,9.0,11.0,93.0,39.857142857142854
12,20.0,61.0,14.0,38.0,41.0,169.0,10.0,50.42857142857143
13,11.0,14.0,25.0,32.0,20.0,27.0,44.0,24.714285714285715
14,46.0,67.0,72.0,36.0,87.0,54.0,19.0,54.42857142857143
15,26.0,19.0,10.0,46.0,20.0,47.0,19.0,26.714285714285715
16,41.0,75.0,61.0,22.0,89.0,142.0,73.0,71.85714285714286
17,121.0,9.0,142.0,28.0,84.0,20.0,21.0,60.714285714285715
18,126.0,40.0,41.0,20.0,228.0,29.0,48.0,76.0
19,110.0,107.0,27.0,74.0,115.0,40.0,49.0,74.57142857142857
20,139.0,20.0,79.0,8.0,136.0,38.0,47.0,66.71428571428571
21,132.0,23.0,97.0,104.0,26.0,87.0,17.0,69.42857142857143
22,19.0,78.0,19.0,26.0,39.0,41.0,44.0,38.0
23,70.0,52.0,145.0,29.0,13.0,53.0,79.0,63.0
24,83.0,104.0,27.0,27.0,16.0,39.0,17.0,44.714285714285715
25,81.0,115.0,140.0,21.0,291.0,79.0,22.0,107.0
26,147.0,139.0,35.0,95.0,50.0,78.0,186.0,104.28571428571429
27,20.0,33.0,59.0,311.0,93.0,69.0,82.0,95.28571428571429
28,133.0,43.0,105.0,48.0,148.0,101.0,104.0,97.42857142857143
29,25.0,75.0,159.0,60.0,68.0,47.0,103.0,76.71428571428571
30,119.0,28.0,46.0,45.0,57.0,72.0,33.0,57.142857142857146
31,151.0,71.0,78.0,82.0,29.0,63.0,163.0,91.0
32,65.0,99.0,46.0,182.0,69.0,15.0,53.0,75.57142857142857
33,92.0,92.0,99.0,70.0,55.0,100.0,146.0,93.42857142857143
