Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward,Episode reward std
1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
2,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
4,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
5,-947.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-992.4285714285714,18.54613662392978
6,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
7,-1000.0,-880.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-982.8571428571429,41.99125273342591
8,-1000.0,-174.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-882.0,289.039789648415
9,-1000.0,-170.0,-1000.0,-627.0,-1000.0,-1000.0,-1000.0,-828.1428571428571,297.9177396393789
10,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
11,-1000.0,-1000.0,-1000.0,-973.0,-1000.0,-1000.0,-1000.0,-996.1428571428571,9.44803186502083
12,-925.0,-171.0,-1000.0,-253.0,-1000.0,-1000.0,-1000.0,-764.1428571428571,350.81025745364667
13,-1000.0,-449.0,-1000.0,-262.0,-1000.0,-1000.0,-1000.0,-815.8571428571429,295.4137188861114
14,-632.0,-174.0,-1000.0,-162.0,-1000.0,-1000.0,-1000.0,-709.7142857142857,364.51208652730537
15,-1000.0,-171.0,-1000.0,-205.0,-278.0,-1000.0,-1000.0,-664.8571428571429,388.09145776715667
16,-1000.0,-234.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-890.5714285714286,268.0441632817021
17,-243.0,-279.0,-1000.0,-204.0,-398.0,-1000.0,-1000.0,-589.1428571428571,360.0168363409961
18,-1000.0,-1000.0,-1000.0,-1000.0,-188.0,-1000.0,-1000.0,-884.0,284.14081016284865
19,-1000.0,-304.0,-1000.0,-1000.0,-118.0,-1000.0,-1000.0,-774.5714285714286,359.8836546690599
