Episode time step,Cv Q value seed_0,Cv Q value seed_10,Cv Q value seed_20,Cv Q value seed_40,Cv Q value seed_60,Cv Q value seed_80,Cv Q value seed_100,Cv Q value
581,,,,,-1.1985191126444077,,,-1.1985191126444077
843,,,,-1.3240853023541794,,,,-1.3240853023541794
925,,,,,,,-1.2829485634339934,-1.2829485634339934
1000,-1.2599361698287903,-1.2462527730410602,-0.8955423208512532,,,-0.809902712630476,,-1.0529084940878948
1504,-0.7087367899266805,,,,,,,-0.7087367899266805
1581,,,,,-0.7149987632535969,,,-0.7149987632535969
1843,,,,-0.5429901753414039,,,,-0.5429901753414039
1925,,,,,,,-0.6064268615016787,-0.6064268615016787
2000,,-0.6955627963125856,-0.5432164061226522,,,-0.6096681453198414,,-0.6161491159183597
2504,-0.4212917034825301,,,,,,,-0.4212917034825301
2581,,,,,-0.2762975806090813,,,-0.2762975806090813
2825,,,,-0.4289264514756845,,,,-0.4289264514756845
2925,,,,,,,-0.3424063746133873,-0.3424063746133873
2941,,-0.4673136087968392,,,,,,-0.4673136087968392
3000,,,-0.299459608516134,,,-0.3236779459964456,,-0.31156877725628984
3453,,,,-0.2374626294098618,,,,-0.2374626294098618
3504,-0.3121712470682712,,,,,,,-0.3121712470682712
3581,,,,,-0.3052610219893401,,,-0.3052610219893401
3925,,,,,,,-0.2843691416729512,-0.2843691416729512
3941,,-0.2955635670296413,,,,,,-0.2955635670296413
4000,,,-0.2022565333146924,,,-0.2843732338793768,,-0.2433148835970346
4453,,,,-0.2902519993777704,,,,-0.2902519993777704
4504,-0.2435064024159125,,,,,,,-0.2435064024159125
4581,,,,,-0.1106062815942564,,,-0.1106062815942564
4707,,,,,,,-0.3211273009542479,-0.3211273009542479
4809,,,,-0.2411439546173679,,,,-0.2411439546173679
4941,,-0.22501330818574,,,,,,-0.22501330818574
5000,,,-0.0883576497913197,,,-0.217229037523035,,-0.15279334365717734
5504,-0.2007634112609736,,,,,,,-0.2007634112609736
5581,,,,,-0.0796960344724825,,,-0.0796960344724825
5707,,,,,,,-0.1998763908629461,-0.1998763908629461
5756,,,,-0.2472050367014702,,,,-0.2472050367014702
5939,,,,,,-0.1184782980017432,,-0.1184782980017432
5941,,-0.0946153960990082,,,,,,-0.0946153960990082
6000,,,-0.109600425556618,,,,,-0.109600425556618
6155,,,,,,,-0.1205979286270877,-0.1205979286270877
6287,,,,-0.0669022186320998,,,,-0.0669022186320998
6396,,,-0.0830129610673635,,,,,-0.0830129610673635
6504,-0.1577495518531808,,,,,,,-0.1577495518531808
6537,,,,,,-0.0787312839122826,,-0.0787312839122826
6581,,,,,-0.0586536988171245,,,-0.0586536988171245
6695,,,,-0.1245408469094547,,,,-0.1245408469094547
6933,,,,,,,-0.1826082197086778,-0.1826082197086778
6941,,-0.1038953658667363,,,,,,-0.1038953658667363
7318,-0.1650302132878795,,,,,,,-0.1650302132878795
7396,,,-0.1043152600279768,,,,,-0.1043152600279768
7405,,,,,,,-0.0783021331774651,-0.0783021331774651
7537,,,,,,-0.0710211003978155,,-0.0710211003978155
7561,,,,-0.0931605931392729,,,,-0.0931605931392729
7581,,,,,-0.071820866432436,,,-0.071820866432436
7850,,-0.0828471764540995,,,,,,-0.0828471764540995
8054,,,,,,-0.1109211796007074,,-0.1109211796007074
8207,,,,-0.093714222039511,,,,-0.093714222039511
8318,-0.1055921256123977,,,,,,,-0.1055921256123977
8349,,,-0.068236612228979,,,,,-0.068236612228979
8405,,,,,,,-0.1264559805772922,-0.1264559805772922
8581,,,,,-0.0321049603331893,,,-0.0321049603331893
8811,,,,,,-0.1859649981275834,,-0.1859649981275834
8850,,-0.1135105975518428,,,,,,-0.1135105975518428
8875,,,-0.086333792676775,,,,,-0.086333792676775
8971,,,,-0.0512488378346846,,,,-0.0512488378346846
8973,-0.0578215358762876,,,,,,,-0.0578215358762876
9031,,,,,,,-0.2196889761494619,-0.2196889761494619
9396,,,,-0.0457037590736293,,,,-0.0457037590736293
9428,-0.0862793767142528,,,,,,,-0.0862793767142528
9452,,,,,,-0.1418236703843976,,-0.1418236703843976
9462,,,,,,,-0.1607818938942513,-0.1607818938942513
9469,,,-0.0667211351410845,,,,,-0.0667211351410845
9556,,,,,-0.0868093608602711,,,-0.0868093608602711
9836,,,,-0.0553296400535238,,,,-0.0553296400535238
9850,,-0.0222835537523409,,,,,,-0.0222835537523409
9905,,,,,,-0.0505796066907181,,-0.0505796066907181
9941,,,,,-0.0865620058424082,,,-0.0865620058424082
9965,,,,,,,-0.093707110624557,-0.093707110624557
10002,,,-0.0885085257064923,,,,,-0.0885085257064923
10028,-0.1128046065456997,,,,,,,-0.1128046065456997
10203,,,,,-0.1092502983077121,,,-0.1092502983077121
10257,,,-0.0771632786062338,,,,,-0.0771632786062338
10376,,,,,,-0.1530637457972503,,-0.1530637457972503
10594,,,,,,,-0.0712902910292164,-0.0712902910292164
10665,,,,-0.0750889560500545,,,,-0.0750889560500545
10668,,-0.0579481548602502,,,,,,-0.0579481548602502
10720,,,,,-0.1271149870989902,,,-0.1271149870989902
10723,,,-0.0619537981242312,,,,,-0.0619537981242312
10985,,,,-0.0184638938348714,,,,-0.0184638938348714
10991,-0.1422978069057035,,,,,,,-0.1422978069057035
11012,,,,,,,-0.061037870315703,-0.061037870315703
11237,,,,,-0.1169617479909118,,,-0.1169617479909118
11349,,,-0.1492489574680272,,,,,-0.1492489574680272
11351,,-0.0713072214924529,,,,,,-0.0713072214924529
11371,-0.080952415935571,,,,,,,-0.080952415935571
11376,,,,,,-0.1648514295364131,,-0.1648514295364131
11456,,,,,,,-0.0515277012485994,-0.0515277012485994
11483,,,,-0.0151922441326892,,,,-0.0151922441326892
11596,,,,,-0.0945995441699357,,,-0.0945995441699357
11739,,,-0.0683375637027205,,,,,-0.0683375637027205
11792,,,,,,-0.0984131948415535,,-0.0984131948415535
11866,-0.0821625204188309,,,,,,,-0.0821625204188309
11911,,,,-0.0265712994877034,,,,-0.0265712994877034
11935,,,,,,,-0.1756201950341906,-0.1756201950341906
12040,,,,,-0.1694531528097266,,,-0.1694531528097266
12074,,,-0.0529243751757304,,,,,-0.0529243751757304
12190,-0.0868459312887259,,,,,,,-0.0868459312887259
12267,,,,,-0.140900665961203,,,-0.140900665961203
12345,,,,,,-0.070283341025658,,-0.070283341025658
12351,,-0.1034885805169272,,,,,,-0.1034885805169272
12421,,,,-0.0307337914440925,,,,-0.0307337914440925
12482,-0.1253838131951923,,,,,,,-0.1253838131951923
12513,,,,,,,-0.0300182671090268,-0.0300182671090268
12552,,,-0.0597751533267413,,,,,-0.0597751533267413
12630,,,,,-0.0800480060857096,,,-0.0800480060857096
12813,,,,,,-0.1464758834938146,,-0.1464758834938146
12936,-0.0677024276142412,,,,,,,-0.0677024276142412
12992,,,,-0.0399843825846472,,,,-0.0399843825846472
13014,,,-0.0848168029380994,,,,,-0.0848168029380994
13072,,,,,,,-0.0481139222890769,-0.0481139222890769
13132,,,,,-0.110710103615227,,,-0.110710103615227
13159,,-0.0986307190359386,,,,,,-0.0986307190359386
13208,,,,,,-0.0866767407863737,,-0.0866767407863737
13280,-0.1105311399427011,,,,,,,-0.1105311399427011
13344,,,-0.0784108758507731,,,,,-0.0784108758507731
13500,-0.0685992702107528,,,,,,,-0.0685992702107528
13524,,,,,,,-0.065258018523903,-0.065258018523903
13532,,,,,,-0.0602372133609276,,-0.0602372133609276
13543,,,,,-0.0557185725103357,,,-0.0557185725103357
13675,,,-0.1472403843336883,,,,,-0.1472403843336883
13717,-0.0610023971952545,,,,,,,-0.0610023971952545
13814,,,,-0.0410316885317252,,,,-0.0410316885317252
13942,,,,,,-0.1036894961693873,,-0.1036894961693873
13958,,,,,-0.0924476391181587,,,-0.0924476391181587
