Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,4
800,2,-1000.0,4
1200,3,-1000.0,4
1600,4,-887.0,4
2000,5,-925.0,4
2400,6,-1000.0,4
2800,7,-1000.0,4
3200,8,-1000.0,4
3600,9,-1000.0,4
4000,10,-1000.0,4
4400,11,-1000.0,4
4800,12,-1000.0,4
5200,13,-1000.0,4
5600,14,-1000.0,4
6000,15,-1000.0,4
6400,16,-1000.0,4
6800,17,-1000.0,4
7200,18,-1000.0,4
7600,19,-1000.0,4
8000,20,-1000.0,4
8400,21,-1000.0,4
8800,22,-1000.0,4
9200,23,-1000.0,4
9600,24,-1000.0,4
10000,25,-1000.0,4
10400,26,-1000.0,4
10800,27,-1000.0,4
11200,28,-442.0,4
11600,29,-1000.0,4
12000,30,-271.0,4
12400,31,-255.0,4
12800,32,-410.0,4
13200,33,-189.0,4
13600,34,-336.0,4
14000,35,-237.0,4
14400,36,-391.0,4
14800,37,-817.0,4
15200,38,-266.0,4
15600,39,-191.0,4
16000,40,-260.0,4
16400,41,-461.0,4
16800,42,-305.0,4
17200,43,-397.0,4
17600,44,-910.0,4
18000,45,-899.0,4
18400,46,-813.0,4
18800,47,-1000.0,4
19200,48,-1000.0,4
19600,49,-1000.0,4
20000,50,-1000.0,4
20400,51,-963.0,4
20800,52,-1000.0,4
21200,53,-1000.0,4
21600,54,-573.0,4
22000,55,-1000.0,4
22400,56,-604.0,4
22800,57,-897.0,4
23200,58,-1000.0,4
23600,59,-1000.0,4
24000,60,-1000.0,4
24400,61,-216.0,4
24800,62,-585.0,4
25200,63,-1000.0,4
25600,64,-357.0,4
26000,65,-1000.0,4
26400,66,-274.0,4
26800,67,-220.0,4
27200,68,-964.0,4
27600,69,-1000.0,4
28000,70,-279.0,4
28400,71,-1000.0,5
28800,72,-1000.0,5
29200,73,-126.0,5
29600,74,-345.0,5
30000,75,-1000.0,5
30400,76,-222.0,5
30800,77,-244.0,5
31200,78,-223.0,5
31600,79,-185.0,5
32000,80,-313.0,5
32400,81,-272.0,5
32800,82,-126.0,5
33200,83,-632.0,5
33600,84,-233.0,5
34000,85,-443.0,5
34400,86,-159.0,5
34800,87,-455.0,5
35200,88,-773.0,5
35600,89,-195.0,5
36000,90,-203.0,5
36400,91,-604.0,5
36800,92,-557.0,5
37200,93,-116.0,5
37600,94,-343.0,5
38000,95,-240.0,5
38400,96,-894.0,5
38800,97,-190.0,5
39200,98,-255.0,5
39600,99,-201.0,5
40000,100,-239.0,5
